date,TotalConsmp,Press_mm_hg,Windspeed,Visibility,H,RTo
2016-05-16 00:00:00,80.0,761.5,1.0,41.0,37.96089795857143,15.069214286250002
2016-05-16 00:10:00,70.0,761.4833332999998,1.0,39.83333333,38.00081632714286,15.0864285725
2016-05-16 00:20:00,50.0,761.4666667,1.0,38.66666667,38.052476191428575,15.102083332500001
2016-05-16 00:30:00,60.0,761.45,1.0,37.5,38.098979591428574,15.104821428749998
2016-05-16 00:40:00,60.0,761.4333333,1.0,36.33333333,38.17371428571429,15.120000000000003
2016-05-16 00:50:00,50.0,761.4166667000002,1.0,35.16666667,38.29956462571429,15.14702381125
2016-05-16 01:00:00,50.0,761.4,1.0,34.0,38.39465306142858,15.1633928575
2016-05-16 01:10:00,60.0,761.4,1.0,33.33333333,38.43204081571429,15.197285713749999
2016-05-16 01:20:00,50.0,761.4,1.0,32.66666667,38.44619047571429,15.236999999999998
2016-05-16 01:30:00,50.0,761.4,1.0,32.0,38.46446428571429,15.260833333749998
2016-05-16 01:40:00,50.0,761.4,1.0,31.33333333,38.51485714285714,15.293749999999998
2016-05-16 01:50:00,60.0,761.4,1.0,30.66666667,38.54323809571429,15.330416666249999
2016-05-16 02:00:00,50.0,761.4,1.0,30.0,38.60485714285715,15.370833332499998
2016-05-16 02:10:00,70.0,761.3333332999998,1.0,27.83333333,38.65714285714286,15.38625
2016-05-16 02:20:00,50.0,761.2666667000002,1.0,25.66666667,38.702,15.415500000000002
2016-05-16 02:30:00,60.0,761.2,1.0,23.5,38.77387755,15.434761905
2016-05-16 02:40:00,60.0,761.1333333,1.0,21.33333333,38.84628571428571,15.44666666625
2016-05-16 02:50:00,50.0,761.0666667,1.0,19.16666667,38.867455781428575,15.47541666625
2016-05-16 03:00:00,70.0,761.0,1.0,17.0,38.896095238571434,15.491249999999997
2016-05-16 03:10:00,50.0,760.95,1.0,16.33333333,38.95707482857143,15.552916666249999
2016-05-16 03:20:00,50.0,760.9,1.0,15.66666667,38.98495238142858,15.642083333749998
2016-05-16 03:30:00,50.0,760.85,1.0,15.0,38.981836734285714,15.708928571250002
2016-05-16 03:40:00,50.0,760.8,1.0,14.33333333,39.00685714285714,15.759369047500002
2016-05-16 03:50:00,50.0,760.75,1.0,13.66666667,39.01680272,15.830749999999998
2016-05-16 04:00:00,50.0,760.7,1.0,13.0,39.010136054285724,15.894107142500001
2016-05-16 04:10:00,50.0,760.7,1.0,13.5,38.97914285714286,15.911249999999999
2016-05-16 04:20:00,60.0,760.7,1.0,14.0,38.96071428571429,15.939464286249997
2016-05-16 04:30:00,50.0,760.7,1.0,14.5,38.96583673428571,15.9571428575
2016-05-16 04:40:00,60.0,760.7,1.0,15.0,38.949214285714284,15.972500000000002
2016-05-16 04:50:00,60.0,760.7,1.0,15.5,38.94647959142857,15.998125000000002
2016-05-16 05:00:00,50.0,760.7,1.0,16.0,38.96904761857143,16.03008333375
2016-05-16 05:10:00,60.0,760.6833333,0.833333333,18.66666667,38.968897958571425,15.93875
2016-05-16 05:20:00,50.0,760.6666667000002,0.666666667,21.33333333,38.961619047142854,15.857916666249999
2016-05-16 05:30:00,50.0,760.65,0.5,24.0,38.984435374285724,15.773749999999996
2016-05-16 05:40:00,50.0,760.6333333,0.333333333,26.66666667,39.011006802857146,15.697499999999998
2016-05-16 05:50:00,50.0,760.6166667,0.166666667,29.33333333,39.013979591428566,15.638928571249998
2016-05-16 06:00:00,50.0,760.6,0.0,32.0,39.04424489857143,15.558785713749998
2016-05-16 06:10:00,50.0,760.6166667,0.166666667,36.83333333,39.05638095285714,15.517499999999998
2016-05-16 06:20:00,50.0,760.6333333,0.333333333,41.66666667,39.11000000000001,15.529464286249997
2016-05-16 06:30:00,60.0,760.65,0.5,46.5,39.15663265285715,15.504375
2016-05-16 06:40:00,50.0,760.6666667000002,0.666666667,51.33333333,39.15453061285714,15.475000000000001
2016-05-16 06:50:00,60.0,760.6833333,0.833333333,56.16666667,39.18979591857143,15.453749999999998
2016-05-16 07:00:00,60.0,760.7,1.0,61.0,39.192789115714284,15.414166666249999
2016-05-16 07:10:00,60.0,760.7333332999998,1.0,54.33333333,39.21628571428572,15.39108333375
2016-05-16 07:20:00,50.0,760.7666667000002,1.0,47.66666667,39.24006972857143,15.34958333375
2016-05-16 07:30:00,50.0,760.8,1.0,41.0,39.24224489857143,15.311250000000001
2016-05-16 07:40:00,90.0,760.8333332999998,1.0,34.33333333,39.23959183714287,15.28482142875
2016-05-16 07:50:00,60.0,760.8666667,1.0,27.66666667,39.36396258571428,15.22767857125
2016-05-16 08:00:00,40.0,760.9,1.0,21.0,39.48142176857142,15.192874999999997
2016-05-16 08:10:00,50.0,760.9333333,1.166666667,22.33333333,39.581959184285715,15.07946428625
2016-05-16 08:20:00,60.0,760.9666667,1.333333333,23.66666667,39.604285714285716,14.98208333375
2016-05-16 08:30:00,50.0,761.0,1.5,25.0,39.57657142857143,14.853690475000002
2016-05-16 08:40:00,160.0,761.0333333,1.666666667,26.33333333,39.55738775571428,14.73875
2016-05-16 08:50:00,170.0,761.0666667,1.833333333,27.66666667,39.527040815714294,14.6478571425
2016-05-16 09:00:00,80.0,761.1,2.0,29.0,39.54994217571429,14.50875
2016-05-16 09:10:00,60.0,761.15,2.0,30.83333333,39.68504761857143,14.559166666250002
2016-05-16 09:20:00,50.0,761.2,2.0,32.66666667,39.61836734857143,14.586666666250004
2016-05-16 09:30:00,50.0,761.25,2.0,34.5,39.53819047571428,14.615833333750002
2016-05-16 09:40:00,90.0,761.3,2.0,36.33333333,39.52493877571429,14.641428571250001
2016-05-16 09:50:00,120.0,761.35,2.0,38.16666667,39.445,14.665000000000001
2016-05-16 10:00:00,350.0,761.4,2.0,40.0,39.35813605285715,14.697761905
2016-05-16 10:10:00,180.0,761.4,1.833333333,40.0,39.22601190428572,14.656250000000002
2016-05-16 10:20:00,120.0,761.4,1.666666667,40.0,39.152006802857144,14.621500000000003
2016-05-16 10:30:00,120.0,761.4,1.5,40.0,38.98710204142857,14.569642857500003
2016-05-16 10:40:00,130.0,761.4,1.333333333,40.0,38.79884353714285,14.542797620000002
2016-05-16 10:50:00,120.0,761.4,1.166666667,40.0,38.59222789142857,14.4975446425
2016-05-16 11:00:00,130.0,761.4,1.0,40.0,38.46028571428572,14.46583333375
2016-05-16 11:10:00,120.0,761.4,1.0,37.83333333,38.27701360571429,14.36166666625
2016-05-16 11:20:00,90.0,761.4,1.0,35.66666667,38.12323129142857,14.296428571250003
2016-05-16 11:30:00,110.0,761.4,1.0,33.5,37.98228571428571,14.205250000000003
2016-05-16 11:40:00,110.0,761.4,1.0,31.33333333,37.78102040857142,14.088229166250002
2016-05-16 11:50:00,110.0,761.4,1.0,29.16666667,37.61387755,13.990000000000002
2016-05-16 12:00:00,290.0,761.4,1.0,27.0,37.340272108571426,13.867738095
2016-05-16 12:10:00,450.0,761.4166667000002,1.0,29.16666667,36.98009523857143,13.630749999999999
2016-05-16 12:20:00,160.0,761.4333333,1.0,31.33333333,36.73748979571429,13.42642857125
2016-05-16 12:30:00,100.0,761.45,1.0,33.5,36.64714285714286,13.162833333750003
2016-05-16 12:40:00,120.0,761.4666667,1.0,35.66666667,36.57442176857143,12.985833333749998
2016-05-16 12:50:00,120.0,761.4833332999998,1.0,37.83333333,36.435918367142854,12.72880952375
2016-05-16 13:00:00,130.0,761.5,1.0,40.0,36.313333334285716,12.568571428750001
2016-05-16 13:10:00,330.0,761.4333333,1.0,40.0,36.22534864,12.30145833375
2016-05-16 13:20:00,350.0,761.3666667,1.0,40.0,36.19963265285714,11.945095237499999
2016-05-16 13:30:00,360.0,761.3,1.0,40.0,36.224013604285716,11.683452379999999
2016-05-16 13:40:00,340.0,761.2333332999998,1.0,40.0,37.022748298571436,11.40125
2016-05-16 13:50:00,100.0,761.1666667000002,1.0,40.0,37.778350339999996,11.047916667499997
2016-05-16 14:00:00,80.0,761.1,1.0,40.0,37.58177551,10.76875
2016-05-16 14:10:00,100.0,761.0666667,1.0,40.0,36.98410884285715,10.770178571250003
2016-05-16 14:20:00,80.0,761.0333333,1.0,40.0,36.51045578142857,10.788785715
2016-05-16 14:30:00,80.0,761.0,1.0,40.0,36.05568707428571,10.78517857125
2016-05-16 14:40:00,100.0,760.9666667,1.0,40.0,35.45074149571429,10.7775
2016-05-16 14:50:00,100.0,760.9333333,1.0,40.0,35.01170067857143,10.763928571250002
2016-05-16 15:00:00,100.0,760.9,1.0,40.0,34.65829931999999,10.752678571250001
2016-05-16 15:10:00,80.0,760.85,1.166666667,40.0,34.50340136142857,10.54160714375
2016-05-16 15:20:00,210.0,760.8,1.333333333,40.0,34.42342857142857,10.43446428625
2016-05-16 15:30:00,100.0,760.75,1.5,40.0,34.436666665714284,10.246904762499998
2016-05-16 15:40:00,100.0,760.7,1.666666667,40.0,34.368272108571425,10.053976191250001
2016-05-16 15:50:00,90.0,760.65,1.833333333,40.0,34.00891156428571,9.921369047499999
2016-05-16 16:00:00,90.0,760.6,2.0,40.0,33.74984523714286,9.686249999999998
2016-05-16 16:10:00,90.0,760.55,2.0,40.0,33.529914965714276,9.571309523750001
2016-05-16 16:20:00,90.0,760.5,2.0,40.0,33.36463945571428,9.55154762
2016-05-16 16:30:00,90.0,760.45,2.0,40.0,33.42088435285714,9.451761904999998
2016-05-16 16:40:00,80.0,760.4,2.0,40.0,33.490680271428566,9.38963095125
2016-05-16 16:50:00,90.0,760.35,2.0,40.0,33.59287074714286,9.401464285000001
2016-05-16 17:00:00,90.0,760.3,2.0,40.0,33.69209523857143,9.306607142500003
2016-05-16 17:10:00,120.0,760.3,2.166666667,40.0,33.72121088428572,9.1944047625
2016-05-16 17:20:00,110.0,760.3,2.333333333,40.0,33.77371428571429,9.2075
2016-05-16 17:30:00,110.0,760.3,2.5,40.0,33.76234013571428,9.092892857500003
2016-05-16 17:40:00,630.0,760.3,2.666666667,40.0,33.68172448999999,8.979062500000001
2016-05-16 17:50:00,400.0,760.3,2.833333333,40.0,33.92722449,8.9778571425
2016-05-16 18:00:00,350.0,760.3,3.0,40.0,34.771479591428566,8.883994047500002
2016-05-16 18:10:00,120.0,760.3,2.833333333,40.0,34.764748299999994,8.9583333325
2016-05-16 18:20:00,100.0,760.3,2.666666667,40.0,34.85738775428571,8.965380952500002
2016-05-16 18:30:00,110.0,760.3,2.5,40.0,34.97563265285714,9.07119047625
2016-05-16 18:40:00,100.0,760.3,2.333333333,40.0,35.09744898,9.173928571249998
2016-05-16 18:50:00,150.0,760.3,2.166666667,40.0,35.20552381,9.18732142875
2016-05-16 19:00:00,100.0,760.3,2.0,40.0,35.08292517,9.2843571425
2016-05-16 19:10:00,120.0,760.3,2.0,40.0,34.92838095285714,9.399285713749999
2016-05-16 19:20:00,120.0,760.3,2.0,40.0,34.76571428571429,9.4236309525
2016-05-16 19:30:00,110.0,760.3,2.0,40.0,34.65219047714286,9.543333333749999
2016-05-16 19:40:00,120.0,760.3,2.0,40.0,34.643197279999995,9.751154762499999
2016-05-16 19:50:00,140.0,760.3,2.0,40.0,34.86323809571429,9.712535713749999
2016-05-16 20:00:00,120.0,760.3,2.0,40.0,35.07986394428571,9.75467857125
2016-05-16 20:10:00,120.0,760.3,2.0,40.0,35.25828571428571,9.91055952375
2016-05-16 20:20:00,130.0,760.3,2.0,40.0,35.290637755714286,10.1192678575
2016-05-16 20:30:00,80.0,760.3,2.0,40.0,35.375809524285714,10.29422619125
2016-05-16 20:40:00,80.0,760.3,2.0,40.0,35.58474489714286,10.445833332500001
2016-05-16 20:50:00,80.0,760.3,2.0,40.0,35.743034012857144,10.6081547625
2016-05-16 21:00:00,80.0,760.3,2.0,40.0,35.80112925142857,10.770654761249999
2016-05-16 21:10:00,80.0,760.35,1.833333333,40.0,35.809034014285714,10.828214286249999
2016-05-16 21:20:00,80.0,760.4,1.666666667,40.0,35.82285714285714,10.99982142875
2016-05-16 21:30:00,60.0,760.45,1.5,40.0,35.853102039999996,11.072857142500002
2016-05-16 21:40:00,60.0,760.5,1.333333333,40.0,35.96662585,11.1353571425
2016-05-16 21:50:00,70.0,760.55,1.166666667,40.0,36.12032653,11.3113809525
2016-05-16 22:00:00,50.0,760.6,1.0,40.0,36.31441666714286,11.403020833750002
2016-05-16 22:10:00,50.0,760.6,1.0,40.0,36.48632653,11.559285713749999
2016-05-16 22:20:00,40.0,760.6,1.0,40.0,36.682380952857145,11.833958333750001
2016-05-16 22:30:00,60.0,760.6,1.0,40.0,36.81816326571429,12.018988095
2016-05-16 22:40:00,40.0,760.6,1.0,40.0,36.93180952428571,12.279249999999998
2016-05-16 22:50:00,50.0,760.6,1.0,40.0,37.06891156571429,12.472142857500002
2016-05-16 23:00:00,50.0,760.6,1.0,40.0,37.144761904285716,12.7616071425
2016-05-16 23:10:00,70.0,760.6,1.0,40.0,37.18741496571429,12.81625
2016-05-16 23:20:00,70.0,760.6,1.0,40.0,37.24723809571429,12.796499999999998
2016-05-16 23:30:00,70.0,760.6,1.0,40.0,37.333265305714285,12.86875
2016-05-16 23:40:00,70.0,760.6,1.0,40.0,37.452,12.947857142500002
2016-05-16 23:50:00,50.0,760.6,1.0,40.0,37.55816326571429,12.97789285625
2016-05-17 00:00:00,40.0,760.6,1.0,40.0,37.66590476142857,13.03825
2016-05-17 00:10:00,50.0,760.55,1.0,40.0,37.85821428571428,13.12763392875
2016-05-17 00:20:00,50.0,760.5,1.0,40.0,37.94142857142857,13.20208333375
2016-05-17 00:30:00,50.0,760.45,1.0,40.0,38.002244898571426,13.258035713750003
2016-05-17 00:40:00,50.0,760.4,1.0,40.0,38.12161904714286,13.34928571375
2016-05-17 00:50:00,60.0,760.35,1.0,40.0,38.18450680285714,13.437187499999999
2016-05-17 01:00:00,50.0,760.3,1.0,40.0,38.25285714285714,13.52380952375
2016-05-17 01:10:00,60.0,760.2833333,1.0,40.0,38.256202381428565,13.515416666250001
2016-05-17 01:20:00,50.0,760.2666667000002,1.0,40.0,38.30178231285715,13.556738095
2016-05-17 01:30:00,60.0,760.25,1.0,40.0,38.32600000000001,13.589500000000001
2016-05-17 01:40:00,50.0,760.2333332999998,1.0,40.0,38.349782312857144,13.596904762500001
2016-05-17 01:50:00,60.0,760.2166667,1.0,40.0,38.36761904714285,13.62175
2016-05-17 02:00:00,50.0,760.2,1.0,40.0,38.40569727857143,13.626190476249997
2016-05-17 02:10:00,40.0,760.1666667000002,1.166666667,38.0,38.47953571428572,13.639375
2016-05-17 02:20:00,60.0,760.1333333,1.333333333,36.0,38.56510204,13.63904762
2016-05-17 02:30:00,40.0,760.1,1.5,34.0,38.65714285714286,13.646249999999998
2016-05-17 02:40:00,70.0,760.0666667,1.666666667,32.0,38.73357823142857,13.65875
2016-05-17 02:50:00,50.0,760.0333333,1.833333333,30.0,38.78923809571428,13.632202379999999
2016-05-17 03:00:00,60.0,760.0,2.0,28.0,38.84324489857143,13.66196428625
2016-05-17 03:10:00,60.0,759.9333333,2.0,33.83333333,38.923571428571435,13.54928571375
2016-05-17 03:20:00,50.0,759.8666667,2.0,39.66666667,38.96020408142857,13.442500000000003
2016-05-17 03:30:00,60.0,759.8,2.0,45.5,39.002299320000006,13.32758928625
2016-05-17 03:40:00,40.0,759.7333332999998,2.0,51.33333333,39.05034013714286,13.218750000000002
2016-05-17 03:50:00,50.0,759.6666667000002,2.0,57.16666667,39.107040815714285,13.1025
2016-05-17 04:00:00,50.0,759.6,2.0,63.0,39.169551021428575,12.993214286249996
2016-05-17 04:10:00,50.0,759.5333333,2.0,61.33333333,39.20347619,13.149999999999999
2016-05-17 04:20:00,50.0,759.4666667,2.0,59.66666667,39.240653061428574,13.285821428750001
2016-05-17 04:30:00,60.0,759.4,2.0,58.0,39.27704761857143,13.433750000000002
2016-05-17 04:40:00,50.0,759.3333332999998,2.0,56.33333333,39.28040816285714,13.603035715
2016-05-17 04:50:00,60.0,759.2666667000002,2.0,54.66666667,39.282666667142855,13.73875
2016-05-17 05:00:00,70.0,759.2,2.0,53.0,39.29897959142857,13.888666666249998
2016-05-17 05:10:00,80.0,759.1333333,2.0,51.0,39.34778231285714,14.03202380875
2016-05-17 05:20:00,50.0,759.0666667,2.0,49.0,39.40835033999999,14.170781249999997
2016-05-17 05:30:00,50.0,759.0,2.0,47.0,39.35231292428572,14.29291666625
2016-05-17 05:40:00,50.0,758.9333333,2.0,45.0,39.28461224428572,14.427142857499998
2016-05-17 05:50:00,50.0,758.8666667,2.0,43.0,39.27447619000001,14.5675
2016-05-17 06:00:00,60.0,758.8,2.0,41.0,39.316408162857144,14.70744047625
2016-05-17 06:10:00,40.0,758.7833333,2.166666667,41.66666667,39.35791836714286,14.58108333375
2016-05-17 06:20:00,50.0,758.7666667000002,2.333333333,42.33333333,39.386598638571435,14.436250000000001
2016-05-17 06:30:00,40.0,758.75,2.5,43.0,39.39408163285714,14.31
2016-05-17 06:40:00,80.0,758.7333332999998,2.666666667,43.66666667,39.46659183571428,14.176285713749998
2016-05-17 06:50:00,70.0,758.7166667,2.833333333,44.33333333,39.468156462857145,14.0345833325
2016-05-17 07:00:00,60.0,758.7,3.0,45.0,39.44113605428572,13.9043452375
2016-05-17 07:10:00,70.0,758.7166667,3.166666667,47.83333333,39.45789115714286,13.75608333375
2016-05-17 07:20:00,110.0,758.7333332999998,3.333333333,50.66666667,39.49563605428572,13.62255952375
2016-05-17 07:30:00,50.0,758.75,3.5,53.5,39.43051020428572,13.4725
2016-05-17 07:40:00,50.0,758.7666667000002,3.666666667,56.33333333,39.442721088571425,13.333095237499998
2016-05-17 07:50:00,50.0,758.7833333,3.833333333,59.16666667,39.38043537428572,13.20875
2016-05-17 08:00:00,50.0,758.8,4.0,62.0,39.20842006714286,13.102014879999999
2016-05-17 08:10:00,70.0,758.8166667,4.0,62.16666667,39.04960544285715,12.965000000000003
2016-05-17 08:20:00,50.0,758.8333332999998,4.0,62.33333333,38.91209523857143,12.782738095000004
2016-05-17 08:30:00,60.0,758.85,4.0,62.5,38.85879251857143,12.636666666250003
2016-05-17 08:40:00,60.0,758.8666667,4.0,62.66666667,38.72269387714285,12.66396428625
2016-05-17 08:50:00,50.0,758.8833333,4.0,62.83333333,38.50700680285714,12.58333333375
2016-05-17 09:00:00,50.0,758.9,4.0,63.0,38.38144217714286,12.441369047499999
2016-05-17 09:10:00,50.0,758.9,4.0,63.33333333,38.28949659857142,12.302380951249997
2016-05-17 09:20:00,50.0,758.9,4.0,63.66666667,38.18693877571429,12.24517857125
2016-05-17 09:30:00,50.0,758.9,4.0,64.0,38.13292516857143,12.07483630875
2016-05-17 09:40:00,50.0,758.9,4.0,64.33333333,38.13602381,11.89955357125
2016-05-17 09:50:00,60.0,758.9,4.0,64.66666667,38.08642857142858,11.857053571249997
2016-05-17 10:00:00,50.0,758.9,4.0,65.0,38.01761904714285,11.696904762499999
2016-05-17 10:10:00,50.0,758.8833333,4.0,58.5,37.92523809428571,11.330333333749998
2016-05-17 10:20:00,60.0,758.8666667,4.0,52.0,37.925238095714285,10.94803571375
2016-05-17 10:30:00,50.0,758.85,4.0,45.5,37.96779591857143,10.478071428749997
2016-05-17 10:40:00,60.0,758.8333332999998,4.0,39.0,37.95219047571428,10.096250000000001
2016-05-17 10:50:00,50.0,758.8166667,4.0,32.5,37.91476190428572,9.688130951249999
2016-05-17 11:00:00,60.0,758.8,4.0,26.0,37.91733333285714,9.30310416625
2016-05-17 11:10:00,40.0,758.7833333,4.166666667,26.33333333,37.89265306142857,9.02654761875
2016-05-17 11:20:00,60.0,758.7666667000002,4.333333333,26.66666667,37.89591836714286,8.731071428750003
2016-05-17 11:30:00,40.0,758.75,4.5,27.0,37.87771428571428,8.5325
2016-05-17 11:40:00,60.0,758.7333332999998,4.666666667,27.33333333,37.831714285714284,8.242750000000001
2016-05-17 11:50:00,50.0,758.7166667,4.833333333,27.66666667,37.78482993285714,7.929285713749998
2016-05-17 12:00:00,60.0,758.7,5.0,28.0,37.807261904285724,7.633437499999999
2016-05-17 12:10:00,50.0,758.6666667000002,5.0,27.5,37.818979591428565,7.401130952500001
2016-05-17 12:20:00,50.0,758.6333333,5.0,27.0,37.88011904714286,7.203333333749999
2016-05-17 12:30:00,60.0,758.6,5.0,26.5,37.905428571428565,6.999166666250002
2016-05-17 12:40:00,50.0,758.5666667,5.0,26.0,37.94763265285714,6.801041666250001
2016-05-17 12:50:00,50.0,758.5333333,5.0,25.5,37.990476189999995,6.62125
2016-05-17 13:00:00,40.0,758.5,5.0,25.0,37.990476189999995,6.426011904999999
2016-05-17 13:10:00,50.0,758.45,5.0,27.5,38.001309524285716,6.525416666250003
2016-05-17 13:20:00,50.0,758.4,5.0,30.0,38.012993197142855,6.719583333750002
2016-05-17 13:30:00,40.0,758.35,5.0,32.5,38.02809523714286,6.824999999999999
2016-05-17 13:40:00,30.0,758.3,5.0,35.0,38.03210884285715,6.932499999999997
2016-05-17 13:50:00,40.0,758.25,5.0,37.5,38.00914285714286,7.123333333750001
2016-05-17 14:00:00,40.0,758.2,5.0,40.0,37.99829932,7.202964286249998
2016-05-17 14:10:00,60.0,758.1666667000002,5.0,38.16666667,38.03377551,7.18970238
2016-05-17 14:20:00,60.0,758.1333333,5.0,36.33333333,38.06247619,7.096726189999998
2016-05-17 14:30:00,50.0,758.1,5.0,34.5,38.07514285714286,7.098749999999999
2016-05-17 14:40:00,60.0,758.0666667,5.0,32.66666667,38.08208163285714,7.08303571375
2016-05-17 14:50:00,50.0,758.0333333,5.0,30.83333333,38.07321088428572,6.977678571250003
2016-05-17 15:00:00,50.0,758.0,5.0,29.0,38.06885714285715,6.957166666250004
2016-05-17 15:10:00,40.0,757.9555556,4.944444444,29.30555556,38.03789115714286,6.953214286250002
2016-05-17 15:20:00,50.0,757.9111111000002,4.888888889,29.61111111,37.98311564714287,7.055
2016-05-17 15:30:00,60.0,757.8666667,4.833333333,29.91666667,37.88352380857143,7.062750000000001
2016-05-17 15:40:00,60.0,757.8222222,4.777777778,30.22222222,37.854642857142856,7.180958333750002
2016-05-17 15:50:00,50.0,757.7777778,4.722222222,30.52777778,37.82640816285714,7.2591071424999996
2016-05-17 16:00:00,60.0,757.7333332999998,4.666666667,30.83333333,37.812775509999994,7.251666666249999
2016-05-17 16:10:00,60.0,757.6888888999998,4.6111111110000005,31.13888889,37.81985714285714,7.234999999999999
2016-05-17 16:20:00,50.0,757.6444444,4.555555556,31.44444444,37.83491496571429,7.321428571250003
2016-05-17 16:30:00,80.0,757.6,4.5,31.75,37.86961904714286,7.417083333749998
2016-05-17 16:40:00,70.0,757.5555555999998,4.444444444,32.05555556,37.90024489857143,7.404821428749999
2016-05-17 16:50:00,80.0,757.5111111,4.388888889,32.36111111,37.901727890000004,7.37232142875
2016-05-17 17:00:00,80.0,757.4666667,4.333333333,32.66666667,37.909387755714285,7.44482142875
2016-05-17 17:10:00,80.0,757.4222222,4.277777778,32.97222222,37.93120068000001,7.44758333375
2016-05-17 17:20:00,90.0,757.3777778,4.222222222,33.27777778,37.949306122857145,7.557797618750001
2016-05-17 17:30:00,100.0,757.3333332999998,4.166666667,33.58333333,38.02608163428572,7.555083333750002
2016-05-17 17:40:00,190.0,757.2888889,4.1111111110000005,33.88888889,38.098775509999996,7.667499999999999
2016-05-17 17:50:00,380.0,757.2444444,4.055555556,34.19444444,38.15526530571429,7.671309523749999
2016-05-17 18:00:00,100.0,757.2,4.0,34.5,38.56823129142857,7.766607141249999
2016-05-17 18:10:00,90.0,757.1555556,3.944444444,34.80555556,38.677909865714284,7.887455356249999
2016-05-17 18:20:00,110.0,757.1111111,3.888888889,35.11111111,38.727088435714286,7.881309523750003
2016-05-17 18:30:00,90.0,757.0666667,3.833333333,35.41666667,38.72208163285715,7.880416666249998
2016-05-17 18:40:00,110.0,757.0222222,3.777777778,35.72222222,38.704557822857154,7.98220238
2016-05-17 18:50:00,100.0,756.9777778,3.722222222,36.02777778,38.65061224428571,7.96875
2016-05-17 19:00:00,90.0,756.9333333,3.666666667,36.33333333,38.64163265285715,8.06767857125
2016-05-17 19:10:00,140.0,756.8888889,3.611111111,36.63888889,38.63653061285714,8.0505
2016-05-17 19:20:00,140.0,756.8444444,3.5555555560000003,36.94444444,38.66959183714285,8.198571428750002
2016-05-17 19:30:00,140.0,756.8,3.5,37.25,38.74567347,8.22916666625
2016-05-17 19:40:00,120.0,756.7555556,3.444444444,37.55555556,38.83065306142857,8.34571428625
2016-05-17 19:50:00,120.0,756.7111111,3.388888889,37.86111111,38.970748300000004,8.550580357500001
2016-05-17 20:00:00,130.0,756.6666667000002,3.333333333,38.16666667,39.161809524285715,8.49333333375
2016-05-17 20:10:00,140.0,756.6222222,3.277777778,38.47222222,39.412603741428576,8.5612946425
2016-05-17 20:20:00,120.0,756.5777778,3.222222222,38.77777778,39.59809523857143,8.68921428625
2016-05-17 20:30:00,110.0,756.5333333,3.166666667,39.08333333,39.73438775571429,8.640892857499999
2016-05-17 20:40:00,110.0,756.4888889,3.111111111,39.38888889,39.842285714285715,8.723333333750002
2016-05-17 20:50:00,110.0,756.4444444000002,3.0555555560000003,39.69444444,39.887142857142855,8.703214286249999
2016-05-17 21:00:00,90.0,756.4,3.0,40.0,39.95791836714286,8.78095238
2016-05-17 21:10:00,70.0,756.4166667000002,3.0,37.83333333,39.99824489857143,9.063857142500002
2016-05-17 21:20:00,80.0,756.4333333,3.0,35.66666667,40.09273469428571,9.448928571249999
2016-05-17 21:30:00,50.0,756.45,3.0,33.5,40.17857142857143,9.707797618750002
2016-05-17 21:40:00,60.0,756.4666667,3.0,31.33333333,40.29888435285715,10.072857142500002
2016-05-17 21:50:00,50.0,756.4833332999998,3.0,29.16666667,40.463809524285715,10.374821428750002
2016-05-17 22:00:00,70.0,756.5,3.0,27.0,40.605904761428576,10.782
2016-05-17 22:10:00,80.0,756.4666667,2.833333333,26.83333333,40.71319727857143,10.950714285
2016-05-17 22:20:00,50.0,756.4333333,2.666666667,26.66666667,40.76714285714286,11.035500000000003
2016-05-17 22:30:00,40.0,756.4,2.5,26.5,40.74868367285715,11.2038690475
2016-05-17 22:40:00,20.0,756.3666667,2.333333333,26.33333333,40.71095238142857,11.408261905
2016-05-17 22:50:00,40.0,756.3333332999998,2.166666667,26.16666667,40.71653061285714,11.485000000000003
2016-05-17 23:00:00,30.0,756.3,2.0,26.0,40.72627551,11.658749999999998
2016-05-17 23:10:00,60.0,756.2833333,2.0,26.0,40.78385034000001,11.557142857499999
2016-05-17 23:20:00,60.0,756.2666667000002,2.0,26.0,40.85,11.415000000000003
2016-05-17 23:30:00,60.0,756.25,2.0,26.0,40.94666666714286,11.3233928575
2016-05-17 23:40:00,60.0,756.2333332999998,2.0,26.0,40.99629932,11.298750000000002
2016-05-17 23:50:00,60.0,756.2166667,2.0,26.0,41.08484353714285,11.204107143749999
2016-05-18 00:00:00,50.0,756.2,2.0,26.0,41.122571428571426,11.085833332500002
2016-05-18 00:10:00,60.0,756.15,2.0,28.33333333,41.14666666714286,10.979250000000002
2016-05-18 00:20:00,60.0,756.1,2.0,30.66666667,41.198979591428575,10.7778571425
2016-05-18 00:30:00,50.0,756.05,2.0,33.0,41.24111224428571,10.6782991075
2016-05-18 00:40:00,50.0,756.0,2.0,35.33333333,41.270843535714285,10.560714286250004
2016-05-18 00:50:00,50.0,755.95,2.0,37.66666667,41.26752381,10.362166666250001
2016-05-18 01:00:00,50.0,755.9,2.0,40.0,41.24836734571428,10.243214286250002
2016-05-18 01:10:00,40.0,755.8333332999998,2.0,37.16666667,41.231142857142856,10.822916666249998
2016-05-18 01:20:00,60.0,755.7666667000002,2.0,34.33333333,41.19231292571429,11.42
2016-05-18 01:30:00,50.0,755.7,2.0,31.5,41.168,11.911666666250001
